'history_id,customer_id,transaction_id,previous_balance,new_balance,transaction_date
e2527200-0972-49e9-b482-b8cd26b48237,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,293.56,-153.18,2024-02-28 22:46:41
72ab5db1-7d89-4bbb-9f7f-5af9e6ceb9ad,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,318.41,478.24,2023-08-25 09:57:47
67729f12-73ac-4309-829a-b250707cd1eb,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,440.34,48.23999999999995,2024-05-04 21:17:48
93b1d74d-641d-43c4-991e-e3ccdc2bd7ca,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,515.29,639.3299999999999,2024-02-29 02:13:40
3ca62168-34ab-400d-9518-d9fe74fa4b03,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,936.95,1034.5900000000001,2024-03-07 01:07:17
7c63309c-5129-4ce8-89f1-34de819fe56e,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,698.46,439.72,2023-11-20 16:51:51
e03193fd-3007-40d9-8411-82313e2bb810,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,811.77,572.06,2023-10-12 01:26:45
4b1cb1cc-3f87-4cb8-b253-4837b905b5a8,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,789.4,539.23,2024-02-22 18:08:41
00ec3f41-f982-40c7-a1db-6abf99c4aa5c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,323.55,618.8299999999999,2023-12-02 01:36:23
a4628611-35d9-4b32-be07-cbff67f2668e,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,320.24,390.56,2024-02-22 04:54:22
60b3a990-8a64-4c1f-8f03-f0f67d37d0c2,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,243.23,686.59,2024-06-13 07:19:01
38b26032-a6c3-44a0-afdc-8c2c34882a86,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,685.46,199.13000000000005,2023-08-19 23:15:11
98a1df5d-44f1-41d4-b53c-8da7a05b34b3,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,104.54,321.47,2023-10-13 17:50:44
40e9e007-86ef-4755-8dbe-1c2cc80771da,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,655.15,358.60999999999996,2024-03-18 05:40:05
2e0aecf4-c829-401e-b050-c069bbbecfb1,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,595.23,444.53000000000003,2024-02-29 07:46:22
6b4f372f-8dee-4b95-81b9-876e5c943514,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,457.46,297.84999999999997,2024-05-24 11:03:04
0005faeb-a3d3-48bf-bd76-d4d3a4838699,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,839.09,528.1300000000001,2024-01-09 21:50:15
8180244b-e41f-4578-9c65-03dd2bfd4bc1,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,453.63,154.08999999999997,2023-08-23 11:16:03
518dc7ee-b6f6-4161-b759-f662d88cfda7,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,493.33,639.3299999999999,2024-06-02 13:56:09
0839c1be-2f52-43b0-be57-048b7957605b,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,960.13,1184.0,2024-01-22 11:56:30
ea966d73-89bd-4817-9b81-f2c39fb2c95c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,492.56,221.41000000000003,2023-09-23 11:27:35
fd9adb46-1260-4519-8777-a7f058859e72,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,912.96,666.5500000000001,2024-02-18 17:26:29
06e7ed2b-b4d1-4d8f-9885-4b34aa5dbfb2,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,994.69,1444.3500000000001,2023-08-31 13:00:15
aba2b530-b749-4448-b466-6ba59dfbf4cd,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,700.07,1108.15,2023-11-27 11:30:53
33485531-dc77-496a-bc6f-7e04d44e4519,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,852.34,1214.5900000000001,2023-09-20 06:11:48
151128b0-29d3-479e-80fb-d24e2581289c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,484.13,219.57,2023-12-17 20:59:14
04434d8e-e1ba-44c1-a607-60f0949baefb,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,146.93,438.86,2024-06-13 06:08:10
14a9b561-5c40-4cf5-9413-20f346a6baec,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,395.06,476.75,2024-01-01 14:03:18
6506a7e0-3ac2-4ab4-9e83-8a3c486af554,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,513.9,421.41999999999996,2024-07-01 21:31:47
0e7779d6-28e4-44d9-977d-2be4490f9316,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,692.94,702.97,2024-06-28 01:34:30
9916ea79-d474-43db-b497-b3020db34b06,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,441.86,58.74000000000001,2023-10-27 14:43:30
ac986a80-8381-4ed4-97ee-a02f0b910e64,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,728.86,613.75,2024-04-26 09:51:53
84ca1d55-341f-4e32-8e2a-ca735b72465e,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,499.75,27.329999999999984,2023-09-12 23:35:54
e9eb8bb7-34df-4bd6-af50-a6c1fd8be1ce,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,693.94,249.21000000000004,2024-05-24 11:28:29
2ed13c73-a0ad-4c5f-8910-e8e7717701f2,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,139.76,526.63,2024-06-21 03:21:34
a60dd968-94c4-49b9-a176-78965d24fa76,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,548.19,814.6700000000001,2024-07-11 08:15:49
27948528-7699-4899-88d7-3d1e2843ee38,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,602.29,678.9399999999999,2024-06-26 05:27:14
855753fb-b65b-4441-9a22-664a5a71a2f6,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,990.22,975.4300000000001,2024-03-09 09:02:35
e3b98101-f24e-4fa9-a2ec-5366d7433be1,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,511.17,954.08,2023-08-26 20:10:48
8d15c8b6-9a4e-4fb7-aaee-fded99da4399,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,360.93,247.61,2024-02-13 03:38:09
1d9703ee-8037-41cc-ad23-68195a524af7,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,497.95,347.47,2023-10-18 00:52:30
223959ec-bc0b-4b33-ba3c-963f1a7c48f9,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,336.36,144.24,2023-08-29 06:37:11
16ee01b4-9833-4274-a6b9-f3c166c2c6d8,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,126.61,-224.51,2024-03-28 22:31:01
769adcf6-dee6-40a2-8bd4-92c4865aeafd,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,392.36,47.98000000000002,2024-04-10 11:38:13
200045ef-69ff-4afc-9c03-be3d9f8fe0f9,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,761.15,596.14,2024-06-08 19:44:35
b8901cc2-600e-429f-85c4-e3beb5eaadb0,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,497.74,761.6600000000001,2023-09-18 11:12:40
904a1999-cfac-47cb-b17c-95abee4780d9,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,908.55,705.93,2024-03-19 15:53:24
c39eec45-93c9-4d5f-9ef4-b4ec6b0c7f67,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,635.25,251.14999999999998,2024-03-04 04:17:19
1eae1261-e173-44a4-9565-c6336d75782a,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,428.24,364.29,2024-04-16 02:12:22
77ce81c0-03fd-48ee-b7ca-200a48c0bf35,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,474.29,160.29000000000002,2024-05-26 20:22:48
b95afb3c-65c5-4e1a-992b-7d78d0022278,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,257.5,306.07,2023-08-28 06:24:55
70dee00d-6181-4a47-bfd7-e801745a92b5,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,838.53,399.73999999999995,2023-08-15 12:28:41
81594906-32e4-4bd4-a8d0-19e7ea40d995,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,249.27,596.42,2024-02-16 20:40:38
f6067995-367c-4385-9367-1d6da68c09d8,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,799.95,833.84,2023-08-17 17:13:36
bd0faf3b-61b2-4430-85ff-cb4a358d66fa,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,166.56,509.05,2024-07-24 02:33:10
7fa6f34b-cf68-46bf-b983-f487c0c2660f,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,800.64,715.91,2024-01-02 20:03:26
1b73e860-0cdb-4436-a68c-3927759bcc14,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,347.49,-150.20999999999998,2023-10-28 23:30:43
254fa891-543a-4229-907f-17924335fa74,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,591.57,296.63000000000005,2024-06-16 07:53:13
634be28e-eb5d-4629-8bf5-c76c3bc089f7,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,320.06,114.72,2023-09-11 09:50:25
cfdf075c-13c4-4576-b1c7-5029d5d95069,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,705.83,237.68000000000006,2024-07-28 11:54:45
647f65f7-eece-4362-8340-f365633a563d,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,920.74,1120.7,2024-03-30 15:14:19
c0c4b5dd-bdd0-4bf8-868b-8bfce99ec3b6,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,416.22,710.0,2024-03-18 09:02:39
f18cb779-615d-4d74-adb2-5f45b54f197f,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,340.63,297.77,2023-09-03 06:54:38
72c7d503-3150-46e2-89bc-437a7570e43c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,652.26,366.34,2023-08-21 03:14:39
999ec971-bebe-433c-8a40-72f4f7fec4bf,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,294.99,107.43,2023-08-09 09:45:23
e7de7420-0ab6-439d-a438-cd5df0524601,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,898.27,1065.77,2024-04-30 23:34:09
eb641a7a-349d-43c5-82c0-4c063d648b83,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,959.3,917.6999999999999,2024-03-15 18:22:06
555447ee-9fac-4777-a159-308b78905902,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,813.36,497.82,2023-10-05 17:25:35
6b2021c1-c382-4da4-93da-8d531249c4fa,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,936.04,835.43,2024-02-25 14:44:59
371a8431-a62b-4c06-89b6-8a6960b086e0,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,346.72,399.28000000000003,2023-11-09 16:11:42
c9ba1e2f-c938-4990-8777-6209c85fa35c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,202.11,490.05,2024-01-11 13:10:18
c40a1f93-d569-4770-9d28-a4bc09cea786,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,583.29,930.0,2023-10-15 08:18:49
86176bfe-aa04-4786-ae5f-044963f1659f,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,136.68,438.02,2024-01-09 15:40:42
772eb0aa-0e01-4238-b3db-63849843c7c6,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,108.57,209.42,2024-05-16 05:04:48
a659d347-7fbc-452e-87e5-dee106b9adb8,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,284.56,783.85,2023-12-12 09:55:24
32a2bba7-2f55-4f72-8ae2-dd668657e326,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,781.57,922.2900000000001,2024-03-14 04:03:44
d20e1147-00a3-4126-a900-f6c16f7ce752,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,814.59,1074.5700000000002,2024-02-21 18:25:42
404e914d-eb6a-4b0e-a478-24e698242bb2,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,541.71,67.67000000000002,2023-12-15 02:28:20
708dcd80-1fd7-4a1b-a2e8-49a7b257f906,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,954.34,919.9100000000001,2023-11-05 06:34:09
ed727eba-7b33-45e2-bf0b-75d8873d8417,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,120.89,-4.829999999999998,2024-02-07 07:38:43
350acd16-4983-4241-b15d-d36454db712c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,645.47,371.55,2024-06-27 01:31:44
f466a369-7dcf-47a2-aef5-fe60e53911f9,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,474.44,903.3199999999999,2024-02-18 20:16:47
67734ca5-4d96-45b3-8999-b07ac28a2be3,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,131.36,-104.17999999999998,2024-02-22 21:59:21
7dd8e3e4-0b71-4904-a6c4-cea7bdcc6be0,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,919.72,644.95,2023-12-04 22:22:12
7b29a831-d903-4859-9b63-4cf34e515493,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,762.45,1203.42,2024-04-17 05:33:19
409d5ddc-4b09-4d20-b474-c3c08820ac95,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,202.26,272.68,2024-02-14 02:52:08
4f7535d9-0aa0-406d-b046-583372eb00a6,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,587.15,252.5,2024-07-28 10:48:30
cc4c270f-740b-43e8-a8e6-03e2bae95264,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,329.86,-115.31,2023-12-28 22:12:20
ef2b0c85-2f52-4af9-8e27-02d6e7c2a7bd,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,403.23,515.9100000000001,2023-08-16 13:31:46
61295a03-e758-46f9-b738-472bd3acb7ca,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,743.67,683.31,2024-06-19 11:02:24
c3394501-2fa3-4421-bbb4-82848c013f56,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,438.47,19.05000000000001,2024-06-19 17:09:34
c875a1f5-3495-42b0-932e-813d9e2f2301,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,324.53,561.61,2023-11-20 20:47:15
94527ac9-5905-4a2c-9a72-598c5a9c07c1,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,165.67,633.64,2024-02-07 01:14:24
41116e17-7a94-4ddd-be11-f0af0d680ff1,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,560.24,476.01,2024-03-10 15:30:17
21138b6e-b61c-4c45-a429-5f5017d9cda5,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,292.86,-2.6399999999999864,2024-07-01 07:01:09
ae079bc0-965f-428d-b525-000e44ec3b03,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,130.74,156.37,2023-12-11 19:10:16
3ed276b2-985d-4ab3-ac54-0c0a1800e18c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,589.59,573.8000000000001,2023-09-18 15:33:25
aa356906-d2b5-43f3-95c3-800fe6e09161,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,661.58,889.0600000000001,2024-08-04 19:25:14
0421cd18-5ac9-4c05-804b-d90d151ec45f,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,638.06,684.7299999999999,2024-02-13 15:54:57
13f33b61-d51f-4444-8fff-b47b81500774,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,216.33,-145.1,2023-10-19 16:21:01
f44b028f-e900-4134-9ee1-ce6323f1aa51,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,109.67,296.23,2024-01-27 23:47:17
9e831bb4-7199-4138-bbe6-394fe7239637,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,664.33,334.72,2023-10-23 07:22:13
2fe7864c-4085-4ace-b0be-1839ed350425,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,170.08,426.76,2023-09-03 08:54:55
95f0beb0-f9b4-4ff1-a48a-de4ec2fa12c0,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,515.34,132.28000000000003,2024-07-12 18:50:49
d095ef19-c792-454d-b90c-529db0630585,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,183.78,336.62,2024-04-03 02:37:31
0ac83065-06d0-49d5-a7a1-1dae7058ac3b,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,595.33,377.1600000000001,2024-03-17 11:15:13
d3c3f64d-b7e6-4ac1-8af9-06a8ac390b53,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,177.8,502.77000000000004,2024-01-19 08:39:05
6de2d06c-e142-4a51-adee-e129eb64027d,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,581.18,109.47999999999996,2024-07-07 21:38:32
76068a0d-6f2b-4192-80d4-f1ed8ca40fbc,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,214.0,401.01,2023-09-29 05:59:13
938f71da-4f42-487d-bab3-20cc5b78015a,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,152.23,-103.23000000000002,2023-12-27 00:25:50
419e2e23-ad8f-4069-a0b2-cab7e0e79b4d,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,784.91,1210.49,2024-05-30 05:30:26
5313fc4d-3e73-4bfb-b170-0179b5d33415,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,374.59,269.04999999999995,2023-12-03 15:02:10
201c916d-c832-4e3c-9109-d21131503f3f,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,775.33,1105.8700000000001,2024-03-20 04:41:24
63b049cb-3ebe-4332-8877-26eb7ea656b8,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,647.96,1127.2,2024-05-12 07:43:08
48a13f65-e5c8-43ee-89bc-da4148f57b24,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,827.13,662.9,2023-10-17 13:49:21
1ccc7a18-04e4-4715-a242-b41438b26bdd,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,684.79,523.5,2023-09-20 01:49:45
8acf8d27-0162-4c8c-8dea-22c1486c1b3c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,147.18,569.23,2023-09-27 22:03:17
844710f3-0bd7-4fd9-b0bb-c713daa3fbb3,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,464.66,299.64,2024-04-03 12:49:40
1d27bcd0-756f-492c-bac8-4a324076c394,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,438.17,39.94,2024-04-27 16:14:43
0d582667-38a0-44c5-8f92-be67cb4aac3d,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,753.71,406.46000000000004,2024-06-09 21:23:23
37a6fc8f-6218-428e-9d51-482fbe2a41ea,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,628.58,842.77,2024-07-17 10:01:22
2104abd6-08e6-4520-8dc2-86a9b01602cc,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,918.88,1108.12,2024-04-11 10:37:25
ae1bcdc0-e92a-4355-ac8d-084957f50750,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,478.25,579.7,2024-07-09 21:43:38
be662734-5aa1-4924-95d2-43de238c3c65,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,324.61,-111.57999999999998,2023-08-10 17:40:55
94e13b71-93d0-4be3-a9d2-21b4505e0da8,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,655.84,651.9100000000001,2023-10-08 07:37:02
e1aff9f7-d352-4e96-bd4b-65d56b9d162b,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,490.94,603.35,2024-05-01 04:30:02
ca8fa10e-9691-4f49-a64b-61a111d49848,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,844.78,383.80999999999995,2024-07-15 13:08:39
4c2b514a-a720-4c34-adb1-1756c78a0317,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,289.05,471.8,2024-06-17 17:48:06
8c912d8b-9063-4e45-abb2-e93acf4d6939,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,423.04,627.49,2024-06-17 21:22:09
