'history_id,customer_id,transaction_id,previous_balance,new_balance,transaction_date
c3942d0a-74c0-4cf8-ab9c-096d2c4bcc30,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,894.72,582.54,2024-06-21 16:04:30
88e5decd-9f9c-40a9-87ed-05d59c6dc45e,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,317.6,639.1600000000001,2024-03-03 19:17:06
1e66b18d-b59d-4445-9602-22419e157a39,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,977.72,1187.3700000000001,2024-01-09 12:03:01
affec5c3-2129-4b91-8a30-ad5a1d3e0d2a,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,705.16,1087.27,2023-08-09 21:54:26
71d22b46-b53e-47db-bcf2-aaf3dfcbca74,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,830.84,446.35,2023-12-04 23:19:30
1fbc0fd1-d103-478f-8c0c-ad66a9adf7c9,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,231.1,145.14999999999998,2024-02-09 17:26:57
84b98ec8-e02b-49e7-bcd0-d06b8cd7120e,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,566.43,209.65999999999997,2023-08-18 11:41:26
9e77a778-61c4-4c65-a16b-7e3c4fa98097,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,781.67,756.65,2024-05-18 04:25:22
a41fbade-3215-40bb-bce5-680b49d25ca5,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,155.01,322.78,2023-12-02 08:06:45
e6b6a15f-5f27-485e-b8e4-ac2da715373e,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,945.87,697.61,2023-09-08 00:17:23
fede504d-4f08-4b14-a157-13c95cdbab72,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,643.08,487.98,2023-12-25 01:35:49
18a23aa7-4437-4e3b-839c-2518564863bc,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,547.68,375.60999999999996,2024-03-02 06:31:32
7f6202e3-ea3d-4884-a12d-a334276f9523,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,980.24,1052.07,2023-11-13 21:37:31
6558600a-1593-43f3-8c10-5bed30d6740c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,444.03,255.92999999999998,2024-05-24 21:14:46
dd5634c4-d8ea-4e3c-9d3b-367b63c35f3b,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,726.65,420.60999999999996,2023-10-19 09:48:54
5ac4036d-3935-4bb3-82e5-55f6eea16617,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,348.58,-61.60000000000002,2024-07-18 15:08:32
2065e39d-91a4-4d5c-95b7-aaf7e92aa6bb,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,119.25,-196.04000000000002,2024-05-09 22:17:48
3bab3e09-7ff5-418f-9ca0-f5bcc242498b,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,380.74,537.95,2024-07-05 02:25:47
5cf04cd1-41e6-4d09-bf9e-f297fe7717c9,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,978.65,1387.4,2024-07-30 23:44:19
85135ebd-7beb-478e-8ae0-ac5ef3bb346b,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,202.3,245.47000000000003,2024-02-24 05:40:15
ecb3dabb-d5d2-4505-b067-30c23bb9b4ca,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,523.57,143.20000000000005,2024-02-04 07:14:21
2e890863-c9ec-4f89-bd8c-d8ff1e07e63b,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,335.67,508.70000000000005,2024-05-18 22:00:05
42f878b1-3e9b-4ec1-9668-7cb9065fdc95,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,395.19,669.6,2024-05-25 04:31:52
d1f825aa-f74f-46b8-b3c5-7a7725e2d4f4,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,240.09,603.58,2024-05-18 22:46:20
9d6d6387-37f2-47cf-82da-727a47d2e37d,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,981.17,574.6199999999999,2024-04-02 05:54:42
546444f8-071b-4d03-b6a7-f86ee163bf8f,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,159.75,-2.4799999999999898,2024-07-25 05:04:41
7f08cb94-fcb8-4a5f-ada5-bbde97311e90,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,990.3,1105.21,2024-01-24 02:51:31
ab59e09b-fa1e-428e-bb58-535adfd5ccfb,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,899.87,1092.23,2023-12-25 12:26:32
62d3b595-1b50-4a0d-9841-43b895967c5c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,721.44,964.0,2024-05-07 17:23:25
8b064486-25f4-434b-8c57-77ed504e9b68,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,885.31,1043.1,2024-06-15 02:02:39
2dbe70c4-2a0b-4883-9909-080b47af042c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,260.36,107.16000000000003,2024-07-28 16:38:57
a8ffc5f2-bb65-4533-b0ba-f423694777de,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,558.05,710.5,2023-08-22 07:59:49
37cb1ef6-6f2b-44c7-8a01-5ab605bdb3d6,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,378.39,156.48,2023-09-18 16:35:15
972a2e23-2e3b-41a6-98bf-0d541d44488f,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,459.73,773.27,2024-03-19 15:14:12
83c81117-a8e0-42a4-bac4-271f55bb2b95,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,857.9,1145.55,2023-12-24 20:40:43
77d2a753-f3b0-4f79-82f8-276ea21b6b2a,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,366.54,433.16,2023-09-19 11:44:27
6381fdc5-d3d8-42e2-84eb-5bab26d75184,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,536.37,343.28,2024-05-31 00:05:36
6e92d28f-f32a-4cb8-9571-039f8a0a7e81,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,679.98,930.83,2024-06-27 06:17:02
e4714864-023e-49bb-a19e-151796cec755,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,418.77,5.990000000000009,2024-08-06 10:18:34
d5645118-d5a0-4bb9-b72e-453fe2114df6,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,340.68,746.4000000000001,2024-07-27 03:20:15
58d888d8-3b2a-474d-bd34-5f38bfdab59c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,188.57,487.32,2024-01-16 16:48:45
a30ac6fd-0d72-4e42-8ef0-16e1eeb314ac,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,279.39,10.649999999999977,2024-05-26 15:59:53
c3abbe2b-14a7-4761-b5b8-3592785d1841,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,707.91,587.77,2023-09-02 08:21:55
56586fc7-8a69-4293-85b6-3921d9397e6d,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,817.28,1260.77,2023-08-15 06:49:21
fa0ca359-2952-4859-abd7-bf63573fc75e,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,197.97,56.33000000000001,2024-01-25 11:44:59
2c130248-4302-4848-9834-3496c62f2568,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,362.95,-110.22000000000003,2024-03-17 20:24:07
17b8ec1d-1a19-4b5a-bac9-288f3d1d589b,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,813.53,605.02,2023-08-21 12:02:19
53b88823-aa29-483a-a8c2-f2c415530946,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,726.16,244.95999999999998,2023-12-26 03:57:07
c4706c54-e6a1-479c-b337-aa2e1a64bc61,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,244.25,247.26,2023-12-19 23:33:29
3042a6cb-0694-4725-b492-d683b09cd770,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,993.37,1029.78,2024-06-04 21:10:47
a2280af7-3ccb-4dce-a513-e0f31fb0e0f5,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,570.67,711.8299999999999,2023-08-26 20:13:43
c8d7bc34-2057-4167-9f57-fb7d78b53a8c,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,796.44,848.0,2023-08-31 16:18:53
9da85252-b049-4bc4-9f58-652dcaba8bf1,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,145.41,539.1,2023-10-30 05:29:42
119c448e-faf0-477c-844c-741b7a306411,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,861.22,724.6500000000001,2023-09-06 23:55:09
bea3dbe4-e32c-410e-9741-65fd1d62975e,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,245.61,356.55,2024-04-17 23:06:11
21da3f6f-0e50-4c58-abb6-b0cf723de1c5,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,539.33,730.5,2024-01-01 09:26:30
f8040ff2-9914-4db3-8809-2c6d4a64e8de,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,159.16,433.46000000000004,2024-05-29 22:54:11
bf92cd8b-6c1e-4abc-ab9c-220cf02aef03,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,733.22,748.6600000000001,2024-05-29 07:48:41
54721c05-8255-424f-ad1b-7b94af88af80,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,662.12,671.79,2023-10-19 16:24:12
39cdfe2c-7e63-48cc-94e0-bf5f3792b4e1,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,541.72,111.55000000000001,2023-12-25 22:52:48
6fd3f932-6038-4dae-8943-c361332637e6,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,272.78,697.5899999999999,2023-12-09 22:05:38
0d1f0c92-7f31-4d3c-84d9-1c5be3694e98,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,420.74,167.64000000000001,2024-07-07 10:54:57
20a0c7ce-6945-42b2-8f66-62ca1c989761,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,448.75,248.68,2023-09-28 05:39:46
0c69e04a-e0f8-4709-be56-ad71807e243b,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,517.51,230.28999999999996,2024-01-27 10:33:17
521655da-226d-402e-afeb-e79026c55ff3,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,595.04,637.99,2024-03-20 03:58:06
1078d3b3-a34e-4fb9-a2d8-1cc169657512,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,352.18,411.35,2023-09-06 04:28:14
53b05c1e-1bcc-484d-9aa5-a8c66a7f23ba,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,180.99,-274.03,2024-01-23 16:02:26
d0da815b-c7ec-4d84-a63b-fc4d92ea2cff,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,260.82,526.72,2024-03-09 06:54:02
dcd11ed8-b7a2-42fe-9a9b-925e6ec4966a,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,348.43,100.94,2023-11-14 07:51:55
3b7d79bf-986a-4941-b5d5-9037c515f5ec,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,823.36,1228.33,2024-02-14 00:30:43
152a9d49-4eca-478f-8208-4fe0e0bb6fa8,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,612.17,265.34999999999997,2023-09-03 03:08:18
18a12041-c35b-4c93-bbd7-96f741228503,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,535.97,791.9100000000001,2024-04-15 15:27:03
8502e7af-b5f5-4111-b904-f2ce8909c8a4,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,710.57,915.4100000000001,2023-10-01 03:42:49
8baaab63-2762-4f70-a650-02c1d68ab735,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,892.37,883.37,2024-05-03 00:45:56
d74e089e-65b2-47b4-9606-d48b0ffd6f40,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,807.07,487.57000000000005,2024-03-23 07:15:12
4316716d-44ac-48c4-9687-8d648c287d20,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,703.16,243.24999999999994,2024-06-05 17:28:51
8a805f9e-cbcd-47fe-b51f-85b7cf9d175e,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,522.7,923.69,2023-09-28 18:31:10
4c76cc41-a157-4d4f-af70-d24e053f5b53,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,918.09,475.23,2024-07-22 19:08:49
14bfb600-333b-4d3a-a1b2-4b0be4bca1e6,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,675.45,429.80000000000007,2024-04-19 14:52:20
8b142052-8a17-4470-9ad6-97fe8a40a06e,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,331.46,21.839999999999975,2024-06-23 16:12:59
2facf3b4-7ecf-4b66-a61f-994f389133de,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,475.15,969.8299999999999,2023-12-24 12:29:11
ddcab6db-081b-4aad-a170-d5219cff2d47,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,500.44,455.32,2024-07-20 03:40:30
4c386f8a-5c0d-40cd-81a4-b128a6679d42,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,773.34,424.08000000000004,2023-09-09 05:17:05
e9809977-ef50-489c-b615-a74bb4fcc4c3,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,596.84,559.96,2024-06-21 14:16:15
5eb3fbb5-560e-479d-aabc-4c4cb718eb3d,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,165.78,-221.54,2023-12-12 10:36:17
171f8f69-5d2f-4a37-ad72-4520cbbc3928,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,635.74,326.55,2023-08-17 11:18:20
f9147df5-5f1a-45e3-bb78-d5876e5b1932,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,509.11,472.36,2024-02-18 17:24:18
d8242fc6-e6ee-45de-94e0-ff81633c1a67,4f357b6c-c620-4759-adef-58dd01c0476d,c5690d84-979a-4373-bce2-86a9e75fb463,599.1,1065.8,2024-06-19 06:14:19
